"INDICATOR","HFA_13"

"HFA_13","% of population aged 65+ years, by sex"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"CHE","","ALL","1980","13.83"
"CHE","","ALL","1981","13.86"
"CHE","","ALL","1982","13.87"
"CHE","","ALL","1983","13.91"
"CHE","","ALL","1984","13.96"
"CHE","","ALL","1985","14.07"
"CHE","","ALL","1986","14.23"
"CHE","","ALL","1987","14.36"
"CHE","","ALL","1988","14.46"
"CHE","","ALL","1989","14.53"
"CHE","","ALL","1990","14.57"
"CHE","","ALL","1991","14.57"
"CHE","","ALL","1992","14.56"
"CHE","","ALL","1993","14.59"
"CHE","","ALL","1994","14.65"
"CHE","","ALL","1995","14.73"
"CHE","","ALL","1996","14.83"
"CHE","","ALL","1997","14.96"
"CHE","","ALL","1998","15.05"
"CHE","","ALL","1999","15.16"
"CHE","","ALL","2000","15.28"
"CHE","","ALL","2001","15.38"
"CHE","","ALL","2002","15.62"
"CHE","","ALL","2003","15.65"
"CHE","","ALL","2004","15.76"
"CHE","","ALL","2005","15.9"
"CHE","","ALL","2006","16.08"
"CHE","","ALL","2007","16.29"
"CHE","","ALL","2008","16.47"
"CHE","","ALL","2009","16.68"
"CHE","","ALL","2010","16.92"
"CHE","","ALL","2011","17.03"
"CHE","","ALL","2012","17.28"
"CHE","","ALL","2013","17.5"
"CHE","","ALL","2014","17.7"
"CHE","","ALL","2015","17.87"
"CHE","","ALL","2016","18.02"
"CHE","","ALL","2017","18.18"
"CHE","","ALL","2018","18.37"
"CHE","","ALL","2019","18.56"
"CHE","","ALL","2020","18.7"
"CHE","","ALL","2021","19"
"","CIS","ALL","1980","9.49"
"","CIS","ALL","1981","9.49"
"","CIS","ALL","1982","9.32"
"","CIS","ALL","1983","9.17"
"","CIS","ALL","1984","9"
"","CIS","ALL","1985","8.97"
"","CIS","ALL","1986","8.87"
"","CIS","ALL","1987","8.83"
"","CIS","ALL","1988","8.87"
"","CIS","ALL","1989","9.02"
"","CIS","ALL","1990","9.25"
"","CIS","ALL","1991","9.53"
"","CIS","ALL","1992","9.84"
"","CIS","ALL","1993","10.19"
"","CIS","ALL","1994","10.46"
"","CIS","ALL","1995","10.7"
"","CIS","ALL","1996","10.88"
"","CIS","ALL","1997","11"
"","CIS","ALL","1998","11.04"
"","CIS","ALL","1999","11"
"","CIS","ALL","2000","11.03"
"","CIS","ALL","2001","11.16"
"","CIS","ALL","2002","11.47"
"","CIS","ALL","2003","11.68"
"","CIS","ALL","2004","11.93"
"","CIS","ALL","2005","12.12"
"","CIS","ALL","2006","12.23"
"","CIS","ALL","2007","12.19"
"","CIS","ALL","2008","11.87"
"","CIS","ALL","2009","11.44"
"","CIS","ALL","2010","11.15"
"","CIS","ALL","2011","10.99"
"","CIS","ALL","2012","11.02"
"","CIS","ALL","2013","11.08"
"","CIS","ALL","2014","11.08"
"","CIS","ALL","2015","11.51"
"","CIS","ALL","2016","11.68"
"","CIS","ALL","2017","11.92"
"","CIS","ALL","2018","12.11"
"","CIS","ALL","2019","12.6"
"CYP","","ALL","1950","6"
"CYP","","ALL","1951","6"
"CYP","","ALL","1952","6"
"CYP","","ALL","1953","6"
"CYP","","ALL","1954","6.1"
"CYP","","ALL","1955","6.1"
"CYP","","ALL","1956","6.1"
"CYP","","ALL","1957","6.1"
"CYP","","ALL","1958","6"
"CYP","","ALL","1959","5.9"
"CYP","","ALL","1960","5.9"
"CYP","","ALL","1964","5.91"
"CYP","","ALL","1965","5.91"
"CYP","","ALL","1971","8.7"
"CYP","","ALL","1972","9.1"
"CYP","","ALL","1973","9.3"
"CYP","","ALL","1975","9.5"
"CYP","","ALL","1976","9.6"
"CYP","","ALL","1977","9.7"
"CYP","","ALL","1978","9.7"
"CYP","","ALL","1979","9.7"
"CYP","","ALL","1980","9.7"
"CYP","","ALL","1981","9.7"
"CYP","","ALL","1982","9.7"
"CYP","","ALL","1983","9.7"
"CYP","","ALL","1984","9.6"
"CYP","","ALL","1985","9.6"
"CYP","","ALL","1986","9.5"
"CYP","","ALL","1987","9.5"
"CYP","","ALL","1988","9.5"
"CYP","","ALL","1989","9.6"
"CYP","","ALL","1990","9.7"
"CYP","","ALL","1991","9.7"
"CYP","","ALL","1992","9.8"
"CYP","","ALL","1993","9.8"
"CYP","","ALL","1994","9.7"
"CYP","","ALL","1995","9.7"
"CYP","","ALL","1996","9.7"
"CYP","","ALL","1997","9.7"
"CYP","","ALL","1998","9.8"
"CYP","","ALL","2002","11.78"
"CYP","","ALL","2003","12.21"
"CYP","","ALL","2004","12.35"
"CYP","","ALL","2005","12.49"
"CYP","","ALL","2006","12.64"
"CYP","","ALL","2007","12.74"
"CYP","","ALL","2008","12.79"
"CYP","","ALL","2009","12.86"
"CYP","","ALL","2010","12.99"
"CYP","","ALL","2011","12.81"
"CYP","","ALL","2012","13.22"
"CYP","","ALL","2013","13.87"
"CYP","","ALL","2014","14.61"
"CYP","","ALL","2015","15.12"
"CYP","","ALL","2016","15.57"
"CYP","","ALL","2017","15.87"
"CYP","","ALL","2018","16.11"
"CYP","","ALL","2019","16.32"
"CYP","","ALL","2020","16.44"
"CYP","","ALL","2021","16.52"
"CZE","","ALL","1950","8.3"
"CZE","","ALL","1951","8.4"
"CZE","","ALL","1952","8.4"
"CZE","","ALL","1953","8.5"
"CZE","","ALL","1954","8.6"
"CZE","","ALL","1955","8.6"
"CZE","","ALL","1956","8.8"
"CZE","","ALL","1957","8.9"
"CZE","","ALL","1958","9"
"CZE","","ALL","1959","9.1"
"CZE","","ALL","1960","9.4"
"CZE","","ALL","1961","9.6"
"CZE","","ALL","1962","9.8"
"CZE","","ALL","1963","10.1"
"CZE","","ALL","1964","10.4"
"CZE","","ALL","1965","10.6"
"CZE","","ALL","1966","11"
"CZE","","ALL","1967","11.3"
"CZE","","ALL","1968","11.6"
"CZE","","ALL","1969","11.8"
"CZE","","ALL","1970","12.1"
"CZE","","ALL","1971","12.3"
"CZE","","ALL","1972","12.5"
"CZE","","ALL","1973","12.7"
"CZE","","ALL","1974","12.9"
"CZE","","ALL","1975","13.1"
"CZE","","ALL","1976","13.2"
"CZE","","ALL","1977","13.3"
"CZE","","ALL","1978","13.4"
"CZE","","ALL","1979","13.5"
"CZE","","ALL","1980","13.4"
"CZE","","ALL","1981","13.1"
"CZE","","ALL","1982","12.6"
"CZE","","ALL","1983","12.2"
"CZE","","ALL","1984","11.9"
"CZE","","ALL","1985","11.85"
"CZE","","ALL","1986","11.98"
"CZE","","ALL","1987","12.06"
"CZE","","ALL","1988","12.24"
"CZE","","ALL","1989","12.39"
"CZE","","ALL","1990","12.51"
"CZE","","ALL","1991","12.7"
"CZE","","ALL","1992","12.82"
"CZE","","ALL","1993","12.94"
"CZE","","ALL","1994","13.07"
"CZE","","ALL","1995","13.22"
"CZE","","ALL","1996","13.39"
"CZE","","ALL","1997","13.55"
"CZE","","ALL","1998","13.68"
"CZE","","ALL","1999","13.77"
"CZE","","ALL","2000","13.84"
"CZE","","ALL","2001","13.79"
"CZE","","ALL","2002","13.88"
"CZE","","ALL","2003","13.92"
"CZE","","ALL","2004","13.99"
"CZE","","ALL","2005","14.12"
"CZE","","ALL","2006","14.31"
"CZE","","ALL","2007","14.49"
"CZE","","ALL","2008","14.72"
"CZE","","ALL","2009","15.04"
"CZE","","ALL","2010","15.37"
"CZE","","ALL","2011","15.9"
"CZE","","ALL","2012","16.5"
"CZE","","ALL","2013","17.09"
"CZE","","ALL","2014","17.6"
"CZE","","ALL","2015","18.08"
"CZE","","ALL","2016","18.56"
"CZE","","ALL","2017","19.02"
"CZE","","ALL","2018","19.41"
"CZE","","ALL","2019","19.77"
"CZE","","ALL","2020","20.05"
"CZE","","ALL","2021","20.57"
"CZE","","ALL","2022","20.41"
"DEU","","ALL","1950","9.5"
"DEU","","ALL","1951","9.7"
"DEU","","ALL","1952","10"
"DEU","","ALL","1953","10.2"
"DEU","","ALL","1954","10.5"
"DEU","","ALL","1955","10.7"
"DEU","","ALL","1956","10.9"
"DEU","","ALL","1957","11"
"DEU","","ALL","1958","11.2"
"DEU","","ALL","1959","11.4"
"DEU","","ALL","1960","11.5"
"DEU","","ALL","1961","11.7"
"DEU","","ALL","1962","11.9"
"DEU","","ALL","1963","12.1"
"DEU","","ALL","1964","12.3"
"DEU","","ALL","1965","12.5"
"DEU","","ALL","1966","12.7"
"DEU","","ALL","1967","13"
"DEU","","ALL","1968","13.2"
"DEU","","ALL","1969","13.4"
"DEU","","ALL","1970","13.6"
"DEU","","ALL","1971","13.9"
"DEU","","ALL","1972","14.1"
"DEU","","ALL","1973","14.4"
"DEU","","ALL","1974","14.6"
"DEU","","ALL","1975","14.9"
"DEU","","ALL","1976","15.1"
"DEU","","ALL","1977","15.3"
"DEU","","ALL","1978","15.5"
"DEU","","ALL","1979","15.7"
"DEU","","ALL","1980","15.7"
"DEU","","ALL","1981","15.5"
"DEU","","ALL","1982","15.1"
"DEU","","ALL","1983","14.7"
"DEU","","ALL","1984","14.5"
"DEU","","ALL","1985","14.6"
"DEU","","ALL","1986","14.7"
"DEU","","ALL","1987","14.8"
"DEU","","ALL","1988","14.9"
"DEU","","ALL","1989","14.9"
"DEU","","ALL","1990","14.96"
"DEU","","ALL","1991","14.96"
"DEU","","ALL","1992","15.01"
"DEU","","ALL","1993","15.12"
"DEU","","ALL","1994","15.29"
"DEU","","ALL","1995","15.47"
"DEU","","ALL","1996","15.62"
"DEU","","ALL","1997","15.74"
"DEU","","ALL","1998","15.87"
"DEU","","ALL","1999","16.09"
"DEU","","ALL","2000","16.44"
"DEU","","ALL","2001","16.85"
"DEU","","ALL","2002","17.27"
"DEU","","ALL","2003","17.75"
"DEU","","ALL","2004","18.31"
"DEU","","ALL","2005","18.94"
"DEU","","ALL","2006","19.52"
"DEU","","ALL","2007","19.94"
"DEU","","ALL","2008","20.24"
"DEU","","ALL","2009","20.53"
"DEU","","ALL","2010","20.63"
"DEU","","ALL","2011","20.61"
"DEU","","ALL","2012","20.68"
"DEU","","ALL","2013","20.78"
"DEU","","ALL","2014","20.92"
"DEU","","ALL","2015","21.05"
"DEU","","ALL","2016","21.14"
"DEU","","ALL","2017","21.3"
"DEU","","ALL","2018","21.47"
"DEU","","ALL","2019","21.65"
"DEU","","ALL","2020","21.86"
"DEU","","ALL","2021","22.2"
"DNK","","ALL","1950","9.12"
"DNK","","ALL","1951","9.16"
"DNK","","ALL","1952","9.33"
"DNK","","ALL","1953","9.46"
"DNK","","ALL","1954","9.59"
"DNK","","ALL","1955","9.75"
"DNK","","ALL","1956","9.94"
"DNK","","ALL","1957","10.1"
"DNK","","ALL","1958","10.25"
"DNK","","ALL","1959","10.4"
"DNK","","ALL","1960","10.58"
"DNK","","ALL","1961","10.76"
"DNK","","ALL","1962","10.94"
"DNK","","ALL","1963","11.1"
"DNK","","ALL","1964","11.25"
"DNK","","ALL","1965","11.38"
"DNK","","ALL","1966","11.51"
"DNK","","ALL","1967","11.67"
"DNK","","ALL","1968","11.86"
"DNK","","ALL","1969","12.07"
"DNK","","ALL","1970","12.27"
"DNK","","ALL","1971","12.37"
"DNK","","ALL","1972","12.59"
"DNK","","ALL","1973","12.78"
"DNK","","ALL","1974","13.14"
"DNK","","ALL","1975","13.27"
"DNK","","ALL","1976","13.61"
"DNK","","ALL","1977","13.84"
"DNK","","ALL","1978","14.07"
"DNK","","ALL","1979","14.26"
"DNK","","ALL","1980","14.41"
"DNK","","ALL","1981","14.54"
"DNK","","ALL","1982","14.68"
"DNK","","ALL","1983","14.83"
"DNK","","ALL","1984","14.94"
"DNK","","ALL","1985","15.09"
"DNK","","ALL","1986","15.26"
"DNK","","ALL","1987","15.38"
"DNK","","ALL","1988","15.47"
"DNK","","ALL","1989","15.55"
"DNK","","ALL","1990","15.6"
"DNK","","ALL","1991","15.59"
"DNK","","ALL","1992","15.56"
"DNK","","ALL","1993","15.48"
"DNK","","ALL","1994","15.39"
"DNK","","ALL","1995","15.26"
"DNK","","ALL","1996","15.09"
"DNK","","ALL","1997","15"
"DNK","","ALL","1998","14.92"
"DNK","","ALL","1999","14.86"
"DNK","","ALL","2000","14.83"
"DNK","","ALL","2001","14.82"
"DNK","","ALL","2002","14.83"
"DNK","","ALL","2003","14.89"
"DNK","","ALL","2004","14.98"
"DNK","","ALL","2005","15.11"
"DNK","","ALL","2006","15.26"
"DNK","","ALL","2007","15.46"
"DNK","","ALL","2008","15.74"
"DNK","","ALL","2009","16.11"
"DNK","","ALL","2010","16.58"
"DNK","","ALL","2011","17.12"
"DNK","","ALL","2012","17.65"
"DNK","","ALL","2013","18.07"
"DNK","","ALL","2014","18.45"
"DNK","","ALL","2015","18.74"
"DNK","","ALL","2016","18.98"
"DNK","","ALL","2017","19.2"
"DNK","","ALL","2018","19.47"
"DNK","","ALL","2019","19.73"
"DNK","","ALL","2020","20.05"
"DNK","","ALL","2021","20.3"
"ESP","","ALL","1950","7.3"
"ESP","","ALL","1951","7.41"
"ESP","","ALL","1952","7.52"
"ESP","","ALL","1953","7.63"
"ESP","","ALL","1954","7.73"
"ESP","","ALL","1955","7.84"
"ESP","","ALL","1956","7.91"
"ESP","","ALL","1957","7.99"
"ESP","","ALL","1958","8.06"
"ESP","","ALL","1959","8.13"
"ESP","","ALL","1960","8.21"
"ESP","","ALL","1961","8.27"
"ESP","","ALL","1962","8.33"
"ESP","","ALL","1963","8.68"
"ESP","","ALL","1964","8.82"
"ESP","","ALL","1965","8.95"
"ESP","","ALL","1966","9.06"
"ESP","","ALL","1967","9.17"
"ESP","","ALL","1968","9.35"
"ESP","","ALL","1969","9.56"
"ESP","","ALL","1970","9.7"
"ESP","","ALL","1971","9.86"
"ESP","","ALL","1972","9.97"
"ESP","","ALL","1973","9.98"
"ESP","","ALL","1974","10.03"
"ESP","","ALL","1975","10.06"
"ESP","","ALL","1976","10.46"
"ESP","","ALL","1977","10.57"
"ESP","","ALL","1978","10.68"
"ESP","","ALL","1979","10.77"
"ESP","","ALL","1980","11.2"
"ESP","","ALL","1981","11.36"
"ESP","","ALL","1982","11.51"
"ESP","","ALL","1983","11.61"
"ESP","","ALL","1984","11.77"
"ESP","","ALL","1985","11.96"
"ESP","","ALL","1986","12.19"
"ESP","","ALL","1987","12.53"
"ESP","","ALL","1988","12.82"
"ESP","","ALL","1989","13.11"
"ESP","","ALL","1990","13.4"
"ESP","","ALL","1991","13.68"
"ESP","","ALL","1992","14.1"
"ESP","","ALL","1993","14.6"
"ESP","","ALL","1994","14.93"
"ESP","","ALL","1995","15.27"
"ESP","","ALL","1996","15.61"
"ESP","","ALL","1997","15.95"
"ESP","","ALL","1998","16.26"
"ESP","","ALL","1999","16.65"
"ESP","","ALL","2000","16.86"
"ESP","","ALL","2001","16.96"
"ESP","","ALL","2002","16.94"
"ESP","","ALL","2003","16.89"
"ESP","","ALL","2004","16.83"
"ESP","","ALL","2005","16.75"
"ESP","","ALL","2006","16.69"
"ESP","","ALL","2007","16.64"
"ESP","","ALL","2008","16.62"
"ESP","","ALL","2009","16.74"
"ESP","","ALL","2010","16.96"
"ESP","","ALL","2011","17.24"
"ESP","","ALL","2012","17.49"
"ESP","","ALL","2013","17.91"
"ESP","","ALL","2014","18.32"
"ESP","","ALL","2015","18.6"
"ESP","","ALL","2016","18.84"
"ESP","","ALL","2017","19.08"
"ESP","","ALL","2018","19.29"
"ESP","","ALL","2019","19.48"
"ESP","","ALL","2020","19.64"
"ESP","","ALL","2021","19.95"
"EST","","ALL","1950","10.6"
"EST","","ALL","1951","10.4"
"EST","","ALL","1952","10.3"
"EST","","ALL","1953","10.2"
"EST","","ALL","1954","10.2"
"EST","","ALL","1955","10.1"
"EST","","ALL","1956","10"
"EST","","ALL","1957","10"
"EST","","ALL","1958","10.2"
"EST","","ALL","1959","10.5"
"EST","","ALL","1960","10.5"
"EST","","ALL","1961","10.6"
"EST","","ALL","1962","10.7"
"EST","","ALL","1963","10.7"
"EST","","ALL","1964","10.9"
"EST","","ALL","1965","11"
"EST","","ALL","1966","11.2"
"EST","","ALL","1967","11.4"
"EST","","ALL","1968","11.5"
"EST","","ALL","1969","11.7"
"EST","","ALL","1970","11.8"
"EST","","ALL","1971","11.9"
"EST","","ALL","1972","12"
"EST","","ALL","1973","12.1"
"EST","","ALL","1974","12.2"
"EST","","ALL","1975","12.4"
"EST","","ALL","1976","12.4"
"EST","","ALL","1977","12.5"
"EST","","ALL","1978","12.5"
"EST","","ALL","1979","12.6"
"EST","","ALL","1980","12.5"
"EST","","ALL","1981","12.11"
"EST","","ALL","1982","11.77"
"EST","","ALL","1983","11.46"
"EST","","ALL","1984","11.7"
"EST","","ALL","1985","11.27"
"EST","","ALL","1986","11.22"
"EST","","ALL","1987","11.26"
"EST","","ALL","1988","11.34"
"EST","","ALL","1989","11.49"
"EST","","ALL","1990","11.64"
"EST","","ALL","1991","11.85"
"EST","","ALL","1992","12.23"
"EST","","ALL","1993","12.71"
"EST","","ALL","1994","13.13"
"EST","","ALL","1995","13.53"
"EST","","ALL","1996","13.94"
"EST","","ALL","1997","14.34"
"EST","","ALL","1998","14.63"
"EST","","ALL","1999","14.84"
"EST","","ALL","2000","14.99"
"EST","","ALL","2001","15.28"
"EST","","ALL","2002","15.64"
"EST","","ALL","2003","16.02"
"EST","","ALL","2004","16.38"
"EST","","ALL","2005","16.72"
"EST","","ALL","2006","17.08"
"EST","","ALL","2007","17.37"
"EST","","ALL","2008","17.44"
"EST","","ALL","2009","17.43"
"EST","","ALL","2010","17.44"
"EST","","ALL","2011","17.58"
"EST","","ALL","2012","17.79"
"EST","","ALL","2013","18.2"
"EST","","ALL","2014","18.57"
"EST","","ALL","2015","18.89"
"EST","","ALL","2016","19.18"
"EST","","ALL","2017","19.5"
"EST","","ALL","2018","19.7"
"EST","","ALL","2019","19.9"
"EST","","ALL","2020","20.2"
"EST","","ALL","2021","20.4"
"","EU_AFTER_MAY2004","ALL","1970","9.5"
"","EU_AFTER_MAY2004","ALL","1971","9.73"
"","EU_AFTER_MAY2004","ALL","1974","10.45"
"","EU_AFTER_MAY2004","ALL","1975","10.67"
"","EU_AFTER_MAY2004","ALL","1976","10.79"
"","EU_AFTER_MAY2004","ALL","1977","10.9"
"","EU_AFTER_MAY2004","ALL","1978","11.1"
"","EU_AFTER_MAY2004","ALL","1979","11.2"
"","EU_AFTER_MAY2004","ALL","1980","11.18"
"","EU_AFTER_MAY2004","ALL","1981","10.99"
"","EU_AFTER_MAY2004","ALL","1982","10.72"
"","EU_AFTER_MAY2004","ALL","1983","10.4"
"","EU_AFTER_MAY2004","ALL","1984","10.27"
"","EU_AFTER_MAY2004","ALL","1985","10.29"
"","EU_AFTER_MAY2004","ALL","1986","10.36"
"","EU_AFTER_MAY2004","ALL","1987","10.51"
"","EU_AFTER_MAY2004","ALL","1988","10.69"
"","EU_AFTER_MAY2004","ALL","1989","10.88"
"","EU_AFTER_MAY2004","ALL","1990","11.08"
"","EU_AFTER_MAY2004","ALL","1991","11.3"
"","EU_AFTER_MAY2004","ALL","1992","11.59"
"","EU_AFTER_MAY2004","ALL","1993","11.8"
"","EU_AFTER_MAY2004","ALL","1994","11.98"
"","EU_AFTER_MAY2004","ALL","1995","12.24"
"","EU_AFTER_MAY2004","ALL","1996","12.46"
"","EU_AFTER_MAY2004","ALL","1997","12.69"
"","EU_AFTER_MAY2004","ALL","1998","12.9"
"","EU_AFTER_MAY2004","ALL","1999","13.05"
"","EU_AFTER_MAY2004","ALL","2000","13.27"
"","EU_AFTER_MAY2004","ALL","2001","13.65"
"","EU_AFTER_MAY2004","ALL","2002","13.91"
"","EU_AFTER_MAY2004","ALL","2003","14.09"
"","EU_AFTER_MAY2004","ALL","2004","14.27"
"","EU_AFTER_MAY2004","ALL","2005","14.44"
"","EU_AFTER_MAY2004","ALL","2006","14.58"
"","EU_AFTER_MAY2004","ALL","2007","14.7"
"","EU_AFTER_MAY2004","ALL","2008","14.79"
"","EU_AFTER_MAY2004","ALL","2009","14.89"
"","EU_AFTER_MAY2004","ALL","2010","15.01"
"","EU_AFTER_MAY2004","ALL","2011","15.23"
"","EU_AFTER_MAY2004","ALL","2012","15.81"
"","EU_AFTER_MAY2004","ALL","2013","16.18"
"","EU_AFTER_MAY2004","ALL","2014","16.62"
"","EU_AFTER_MAY2004","ALL","2015","17.07"
"","EU_AFTER_MAY2004","ALL","2016","17.54"
"","EU_AFTER_MAY2004","ALL","2017","17.99"
"","EU_AFTER_MAY2004","ALL","2018","18.64"
"","EU_AFTER_MAY2004","ALL","2019","18.88"
"","EU_AFTER_MAY2004","ALL","2020","19.24"
"","EU_AFTER_MAY2004","ALL","2021","19.57"
"","EU_BEFORE_FEB2020","ALL","1950","8.87"
"","EU_BEFORE_FEB2020","ALL","1951","8.95"
"","EU_BEFORE_FEB2020","ALL","1952","9.05"
"","EU_BEFORE_FEB2020","ALL","1953","9.14"
"","EU_BEFORE_FEB2020","ALL","1954","9.26"
"","EU_BEFORE_FEB2020","ALL","1955","9.35"
"","EU_BEFORE_FEB2020","ALL","1956","9.44"
"","EU_BEFORE_FEB2020","ALL","1957","9.5"
"","EU_BEFORE_FEB2020","ALL","1958","9.6"
"","EU_BEFORE_FEB2020","ALL","1959","9.73"
"","EU_BEFORE_FEB2020","ALL","1960","9.85"
"","EU_BEFORE_FEB2020","ALL","1961","9.98"
"","EU_BEFORE_FEB2020","ALL","1962","10.11"
"","EU_BEFORE_FEB2020","ALL","1963","10.25"
"","EU_BEFORE_FEB2020","ALL","1964","10.39"
"","EU_BEFORE_FEB2020","ALL","1965","10.57"
"","EU_BEFORE_FEB2020","ALL","1966","10.75"
"","EU_BEFORE_FEB2020","ALL","1967","10.96"
"","EU_BEFORE_FEB2020","ALL","1968","11.14"
"","EU_BEFORE_FEB2020","ALL","1969","11.38"
"","EU_BEFORE_FEB2020","ALL","1970","11.58"
"","EU_BEFORE_FEB2020","ALL","1971","11.79"
"","EU_BEFORE_FEB2020","ALL","1972","11.97"
"","EU_BEFORE_FEB2020","ALL","1973","12.14"
"","EU_BEFORE_FEB2020","ALL","1974","12.41"
"","EU_BEFORE_FEB2020","ALL","1975","12.62"
"","EU_BEFORE_FEB2020","ALL","1976","12.78"
"","EU_BEFORE_FEB2020","ALL","1977","12.94"
"","EU_BEFORE_FEB2020","ALL","1978","13.12"
"","EU_BEFORE_FEB2020","ALL","1979","13.27"
"","EU_BEFORE_FEB2020","ALL","1980","13.34"
"","EU_BEFORE_FEB2020","ALL","1981","13.3"
"","EU_BEFORE_FEB2020","ALL","1982","13.08"
"","EU_BEFORE_FEB2020","ALL","1983","12.88"
"","EU_BEFORE_FEB2020","ALL","1984","12.78"
"","EU_BEFORE_FEB2020","ALL","1985","12.92"
"","EU_BEFORE_FEB2020","ALL","1986","13.03"
"","EU_BEFORE_FEB2020","ALL","1987","13.28"
"","EU_BEFORE_FEB2020","ALL","1988","13.47"
"","EU_BEFORE_FEB2020","ALL","1989","13.64"
"","EU_BEFORE_FEB2020","ALL","1990","13.81"
"","EU_BEFORE_FEB2020","ALL","1991","13.99"
"","EU_BEFORE_FEB2020","ALL","1992","14.2"
"","EU_BEFORE_FEB2020","ALL","1993","14.39"
"","EU_BEFORE_FEB2020","ALL","1994","14.57"
"","EU_BEFORE_FEB2020","ALL","1995","14.78"
"","EU_BEFORE_FEB2020","ALL","1996","14.99"
"","EU_BEFORE_FEB2020","ALL","1997","15.17"
"","EU_BEFORE_FEB2020","ALL","1998","15.28"
"","EU_BEFORE_FEB2020","ALL","1999","15.45"
"","EU_BEFORE_FEB2020","ALL","2000","15.65"
"","EU_BEFORE_FEB2020","ALL","2001","15.91"
"","EU_BEFORE_FEB2020","ALL","2002","16.12"
"","EU_BEFORE_FEB2020","ALL","2003","16.3"
"","EU_BEFORE_FEB2020","ALL","2004","16.51"
"","EU_BEFORE_FEB2020","ALL","2005","16.72"
"","EU_BEFORE_FEB2020","ALL","2006","16.9"
"","EU_BEFORE_FEB2020","ALL","2007","17.04"
"","EU_BEFORE_FEB2020","ALL","2008","17.17"
"","EU_BEFORE_FEB2020","ALL","2009","17.33"
"","EU_BEFORE_FEB2020","ALL","2010","17.49"
"","EU_BEFORE_FEB2020","ALL","2011","17.71"
"","EU_BEFORE_FEB2020","ALL","2012","18.07"
"","EU_BEFORE_FEB2020","ALL","2013","18.39"
"","EU_BEFORE_FEB2020","ALL","2014","18.74"
"","EU_BEFORE_FEB2020","ALL","2015","19.08"
"","EU_BEFORE_FEB2020","ALL","2016","19.36"
"","EU_BEFORE_FEB2020","ALL","2017","19.61"
"","EU_BEFORE_FEB2020","ALL","2018","19.97"
"","EU_BEFORE_FEB2020","ALL","2019","20.28"
"","EU_BEFORE_FEB2020","ALL","2020","20.49"
"","EU_BEFORE_FEB2020","ALL","2021","20.77"
"","EU_BEFORE_MAY2004","ALL","1950","9.42"
"","EU_BEFORE_MAY2004","ALL","1951","9.54"
"","EU_BEFORE_MAY2004","ALL","1952","9.67"
"","EU_BEFORE_MAY2004","ALL","1953","9.79"
"","EU_BEFORE_MAY2004","ALL","1954","9.95"
"","EU_BEFORE_MAY2004","ALL","1955","10.07"
"","EU_BEFORE_MAY2004","ALL","1956","10.17"
"","EU_BEFORE_MAY2004","ALL","1957","10.25"
"","EU_BEFORE_MAY2004","ALL","1958","10.36"
"","EU_BEFORE_MAY2004","ALL","1959","10.48"
"","EU_BEFORE_MAY2004","ALL","1960","10.59"
"","EU_BEFORE_MAY2004","ALL","1961","10.71"
"","EU_BEFORE_MAY2004","ALL","1962","10.83"
"","EU_BEFORE_MAY2004","ALL","1963","10.96"
"","EU_BEFORE_MAY2004","ALL","1964","11.08"
"","EU_BEFORE_MAY2004","ALL","1965","11.24"
"","EU_BEFORE_MAY2004","ALL","1966","11.4"
"","EU_BEFORE_MAY2004","ALL","1967","11.6"
"","EU_BEFORE_MAY2004","ALL","1968","11.76"
"","EU_BEFORE_MAY2004","ALL","1969","12"
"","EU_BEFORE_MAY2004","ALL","1970","12.2"
"","EU_BEFORE_MAY2004","ALL","1971","12.41"
"","EU_BEFORE_MAY2004","ALL","1972","12.56"
"","EU_BEFORE_MAY2004","ALL","1973","12.73"
"","EU_BEFORE_MAY2004","ALL","1974","13"
"","EU_BEFORE_MAY2004","ALL","1975","13.2"
"","EU_BEFORE_MAY2004","ALL","1976","13.37"
"","EU_BEFORE_MAY2004","ALL","1977","13.55"
"","EU_BEFORE_MAY2004","ALL","1978","13.72"
"","EU_BEFORE_MAY2004","ALL","1979","13.89"
"","EU_BEFORE_MAY2004","ALL","1980","14"
"","EU_BEFORE_MAY2004","ALL","1981","14"
"","EU_BEFORE_MAY2004","ALL","1982","13.8"
"","EU_BEFORE_MAY2004","ALL","1983","13.63"
"","EU_BEFORE_MAY2004","ALL","1984","13.55"
"","EU_BEFORE_MAY2004","ALL","1985","13.72"
"","EU_BEFORE_MAY2004","ALL","1986","13.85"
"","EU_BEFORE_MAY2004","ALL","1987","14.13"
"","EU_BEFORE_MAY2004","ALL","1988","14.32"
"","EU_BEFORE_MAY2004","ALL","1989","14.49"
"","EU_BEFORE_MAY2004","ALL","1990","14.64"
"","EU_BEFORE_MAY2004","ALL","1991","14.82"
"","EU_BEFORE_MAY2004","ALL","1992","14.98"
"","EU_BEFORE_MAY2004","ALL","1993","15.17"
