"INDICATOR","HFA_630"

"HFA_630","Age-standardized prevalence of obesity (defined as BMI = 30 kg/m2) in people aged 18 years and over, WHO estimates (%), by sex"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"","NORDIC","ALL","1988","10.97"
"","NORDIC","ALL","1989","11.31"
"","NORDIC","ALL","1990","9.45"
"","NORDIC","ALL","1991","9.7"
"","NORDIC","ALL","1992","9.98"
"","NORDIC","ALL","1993","10.26"
"","NORDIC","ALL","1994","10.57"
"","NORDIC","ALL","1995","10.89"
"","NORDIC","ALL","1996","11.23"
"","NORDIC","ALL","1997","11.58"
"","NORDIC","ALL","1998","11.94"
"","NORDIC","ALL","1999","12.3"
"","NORDIC","ALL","2000","12.67"
"","NORDIC","ALL","2001","13.02"
"","NORDIC","ALL","2002","13.37"
"","NORDIC","ALL","2003","13.7"
"","NORDIC","ALL","2004","14.01"
"","NORDIC","ALL","2005","14.3"
"","NORDIC","ALL","2006","14.57"
"","NORDIC","ALL","2007","14.81"
"","NORDIC","ALL","2008","15.03"
"","NORDIC","ALL","2009","15.2"
"","NORDIC","ALL","2010","15.35"
"","NORDIC","ALL","2011","15.47"
"","NORDIC","ALL","2012","15.58"
"","NORDIC","ALL","2013","15.69"
"","NORDIC","ALL","2014","15.79"
"","NORDIC","ALL","2015","15.91"
"","NORDIC","ALL","2016","16.04"
"","NORDIC","ALL","2017","16.17"
"","NORDIC","ALL","2018","16.3"
"","NORDIC","ALL","2019","16.44"
"","NORDIC","ALL","2020","16.6"
"","NORDIC","ALL","2021","16.76"
"","NORDIC","ALL","2022","16.94"
"POL","","ALL","1975","10.7"
"POL","","ALL","1976","10.9"
"POL","","ALL","1977","11.2"
"POL","","ALL","1978","11.5"
"POL","","ALL","1979","11.8"
"POL","","ALL","1980","12.1"
"POL","","ALL","1981","12.4"
"POL","","ALL","1982","12.6"
"POL","","ALL","1983","12.9"
"POL","","ALL","1984","13.2"
"POL","","ALL","1985","13.5"
"POL","","ALL","1986","13.8"
"POL","","ALL","1987","14"
"POL","","ALL","1988","14.3"
"POL","","ALL","1989","14.6"
"POL","","ALL","1990","13.94"
"POL","","ALL","1991","14.11"
"POL","","ALL","1992","14.29"
"POL","","ALL","1993","14.49"
"POL","","ALL","1994","14.7"
"POL","","ALL","1995","14.95"
"POL","","ALL","1996","15.21"
"POL","","ALL","1997","15.52"
"POL","","ALL","1998","15.85"
"POL","","ALL","1999","16.22"
"POL","","ALL","2000","16.63"
"POL","","ALL","2001","17.06"
"POL","","ALL","2002","17.5"
"POL","","ALL","2003","17.96"
"POL","","ALL","2004","18.43"
"POL","","ALL","2005","18.9"
"POL","","ALL","2006","19.37"
"POL","","ALL","2007","19.85"
"POL","","ALL","2008","20.33"
"POL","","ALL","2009","20.8"
"POL","","ALL","2010","21.27"
"POL","","ALL","2011","21.74"
"POL","","ALL","2012","22.21"
"POL","","ALL","2013","22.69"
"POL","","ALL","2014","23.17"
"POL","","ALL","2015","23.68"
"POL","","ALL","2016","24.2"
"POL","","ALL","2017","24.73"
"POL","","ALL","2018","25.26"
"POL","","ALL","2019","25.8"
"POL","","ALL","2020","26.35"
"POL","","ALL","2021","26.92"
"POL","","ALL","2022","27.5"
"PRT","","ALL","1975","5.4"
"PRT","","ALL","1976","5.6"
"PRT","","ALL","1977","5.8"
"PRT","","ALL","1978","6.1"
"PRT","","ALL","1979","6.3"
"PRT","","ALL","1980","6.6"
"PRT","","ALL","1981","6.8"
"PRT","","ALL","1982","7.1"
"PRT","","ALL","1983","7.4"
"PRT","","ALL","1984","7.7"
"PRT","","ALL","1985","8"
"PRT","","ALL","1986","8.3"
"PRT","","ALL","1987","8.6"
"PRT","","ALL","1988","8.9"
"PRT","","ALL","1989","9.3"
"PRT","","ALL","1990","11.7"
"PRT","","ALL","1991","11.87"
"PRT","","ALL","1992","12.06"
"PRT","","ALL","1993","12.28"
"PRT","","ALL","1994","12.53"
"PRT","","ALL","1995","12.81"
"PRT","","ALL","1996","13.13"
"PRT","","ALL","1997","13.46"
"PRT","","ALL","1998","13.82"
"PRT","","ALL","1999","14.19"
"PRT","","ALL","2000","14.57"
"PRT","","ALL","2001","14.95"
"PRT","","ALL","2002","15.34"
"PRT","","ALL","2003","15.72"
"PRT","","ALL","2004","16.1"
"PRT","","ALL","2005","16.47"
"PRT","","ALL","2006","16.83"
"PRT","","ALL","2007","17.18"
"PRT","","ALL","2008","17.52"
"PRT","","ALL","2009","17.83"
"PRT","","ALL","2010","18.13"
"PRT","","ALL","2011","18.42"
"PRT","","ALL","2012","18.69"
"PRT","","ALL","2013","18.97"
"PRT","","ALL","2014","19.24"
"PRT","","ALL","2015","19.53"
"PRT","","ALL","2016","19.82"
"PRT","","ALL","2017","20.12"
"PRT","","ALL","2018","20.43"
"PRT","","ALL","2019","20.74"
"PRT","","ALL","2020","21.08"
"PRT","","ALL","2021","21.43"
"PRT","","ALL","2022","21.79"
"ROU","","ALL","1975","8.3"
"ROU","","ALL","1976","8.5"
"ROU","","ALL","1977","8.8"
"ROU","","ALL","1978","9"
"ROU","","ALL","1979","9.3"
"ROU","","ALL","1980","9.6"
"ROU","","ALL","1981","9.9"
"ROU","","ALL","1982","10.2"
"ROU","","ALL","1983","10.5"
"ROU","","ALL","1984","10.9"
"ROU","","ALL","1985","11.2"
"ROU","","ALL","1986","11.5"
"ROU","","ALL","1987","11.9"
"ROU","","ALL","1988","12.3"
"ROU","","ALL","1989","12.6"
"ROU","","ALL","1990","8.41"
"ROU","","ALL","1991","8.57"
"ROU","","ALL","1992","8.75"
"ROU","","ALL","1993","8.95"
"ROU","","ALL","1994","9.18"
"ROU","","ALL","1995","9.46"
"ROU","","ALL","1996","9.77"
"ROU","","ALL","1997","10.14"
"ROU","","ALL","1998","10.56"
"ROU","","ALL","1999","11.05"
"ROU","","ALL","2000","11.59"
"ROU","","ALL","2001","12.19"
"ROU","","ALL","2002","12.85"
"ROU","","ALL","2003","13.55"
"ROU","","ALL","2004","14.3"
"ROU","","ALL","2005","15.1"
"ROU","","ALL","2006","15.95"
"ROU","","ALL","2007","16.85"
"ROU","","ALL","2008","17.8"
"ROU","","ALL","2009","18.78"
"ROU","","ALL","2010","19.79"
"ROU","","ALL","2011","20.84"
"ROU","","ALL","2012","21.92"
"ROU","","ALL","2013","23.03"
"ROU","","ALL","2014","24.16"
"ROU","","ALL","2015","25.32"
"ROU","","ALL","2016","26.52"
"ROU","","ALL","2017","27.73"
"ROU","","ALL","2018","28.96"
"ROU","","ALL","2019","30.2"
"ROU","","ALL","2020","31.46"
"ROU","","ALL","2021","32.75"
"ROU","","ALL","2022","34.04"
"RUS","","ALL","1975","13.9"
"RUS","","ALL","1976","14.2"
"RUS","","ALL","1977","14.4"
"RUS","","ALL","1978","14.7"
"RUS","","ALL","1979","15"
"RUS","","ALL","1980","15.2"
"RUS","","ALL","1981","15.4"
"RUS","","ALL","1982","15.7"
"RUS","","ALL","1983","15.9"
"RUS","","ALL","1984","16.1"
"RUS","","ALL","1985","16.3"
"RUS","","ALL","1986","16.5"
"RUS","","ALL","1987","16.7"
"RUS","","ALL","1988","16.9"
"RUS","","ALL","1989","17.1"
"RUS","","ALL","1990","16.74"
"RUS","","ALL","1991","16.79"
"RUS","","ALL","1992","16.86"
"RUS","","ALL","1993","16.96"
"RUS","","ALL","1994","17.11"
"RUS","","ALL","1995","17.29"
"RUS","","ALL","1996","17.5"
"RUS","","ALL","1997","17.73"
"RUS","","ALL","1998","17.99"
"RUS","","ALL","1999","18.29"
"RUS","","ALL","2000","18.61"
"RUS","","ALL","2001","18.94"
"RUS","","ALL","2002","19.29"
"RUS","","ALL","2003","19.64"
"RUS","","ALL","2004","20"
"RUS","","ALL","2005","20.34"
"RUS","","ALL","2006","20.66"
"RUS","","ALL","2007","20.98"
"RUS","","ALL","2008","21.28"
"RUS","","ALL","2009","21.56"
"RUS","","ALL","2010","21.82"
"RUS","","ALL","2011","22.05"
"RUS","","ALL","2012","22.27"
"RUS","","ALL","2013","22.48"
"RUS","","ALL","2014","22.67"
"RUS","","ALL","2015","22.86"
"RUS","","ALL","2016","23.04"
"RUS","","ALL","2017","23.23"
"RUS","","ALL","2018","23.41"
"RUS","","ALL","2019","23.59"
"RUS","","ALL","2020","23.78"
"RUS","","ALL","2021","23.98"
"RUS","","ALL","2022","24.19"
"","SEEHN","ALL","1975","8.47"
"","SEEHN","ALL","1976","8.8"
"","SEEHN","ALL","1977","9.1"
"","SEEHN","ALL","1978","9.37"
"","SEEHN","ALL","1979","9.67"
"","SEEHN","ALL","1980","9.98"
"","SEEHN","ALL","1981","10.3"
"","SEEHN","ALL","1982","10.6"
"","SEEHN","ALL","1983","10.89"
"","SEEHN","ALL","1984","11.26"
"","SEEHN","ALL","1985","11.55"
"","SEEHN","ALL","1986","11.86"
"","SEEHN","ALL","1987","12.2"
"","SEEHN","ALL","1988","12.54"
"","SEEHN","ALL","1989","12.84"
"","SEEHN","ALL","1990","11.3"
"","SEEHN","ALL","1991","11.46"
"","SEEHN","ALL","1992","11.65"
"","SEEHN","ALL","1993","11.84"
"","SEEHN","ALL","1994","12.06"
"","SEEHN","ALL","1995","12.3"
"","SEEHN","ALL","1996","12.58"
"","SEEHN","ALL","1997","12.82"
"","SEEHN","ALL","1998","13.17"
"","SEEHN","ALL","1999","13.55"
"","SEEHN","ALL","2000","13.98"
"","SEEHN","ALL","2001","14.44"
"","SEEHN","ALL","2002","14.93"
"","SEEHN","ALL","2003","15.41"
"","SEEHN","ALL","2004","15.91"
"","SEEHN","ALL","2005","16.43"
"","SEEHN","ALL","2006","16.97"
"","SEEHN","ALL","2007","17.52"
"","SEEHN","ALL","2008","18.08"
"","SEEHN","ALL","2009","18.64"
"","SEEHN","ALL","2010","19.21"
"","SEEHN","ALL","2011","19.78"
"","SEEHN","ALL","2012","20.36"
"","SEEHN","ALL","2013","20.98"
"","SEEHN","ALL","2014","21.45"
"","SEEHN","ALL","2015","22.04"
"","SEEHN","ALL","2016","22.63"
"","SEEHN","ALL","2017","23.48"
"","SEEHN","ALL","2018","24.12"
"","SEEHN","ALL","2019","24.77"
"","SEEHN","ALL","2020","25.45"
"","SEEHN","ALL","2021","25.85"
"","SEEHN","ALL","2022","26.54"
"","SMALL","ALL","1975","8.14"
"","SMALL","ALL","1976","8.47"
"","SMALL","ALL","1977","8.76"
"","SMALL","ALL","1978","9.06"
"","SMALL","ALL","1979","9.42"
"","SMALL","ALL","1980","9.77"
"","SMALL","ALL","1981","10.14"
"","SMALL","ALL","1982","10.51"
"","SMALL","ALL","1983","10.89"
"","SMALL","ALL","1984","11.21"
"","SMALL","ALL","1985","11.61"
"","SMALL","ALL","1986","11.99"
"","SMALL","ALL","1987","12.34"
"","SMALL","ALL","1988","12.76"
"","SMALL","ALL","1989","13.11"
"","SMALL","ALL","1990","13.51"
"","SMALL","ALL","1991","13.8"
"","SMALL","ALL","1992","14.04"
"","SMALL","ALL","1993","14.31"
"","SMALL","ALL","1994","14.59"
"","SMALL","ALL","1995","14.9"
"","SMALL","ALL","1996","15.23"
"","SMALL","ALL","1997","15.58"
"","SMALL","ALL","1998","15.95"
"","SMALL","ALL","1999","16.32"
"","SMALL","ALL","2000","16.79"
"","SMALL","ALL","2001","17.2"
"","SMALL","ALL","2002","17.58"
"","SMALL","ALL","2003","17.94"
"","SMALL","ALL","2004","18.29"
"","SMALL","ALL","2005","18.62"
"","SMALL","ALL","2006","18.93"
"","SMALL","ALL","2007","19.21"
"","SMALL","ALL","2008","19.48"
"","SMALL","ALL","2009","19.71"
"","SMALL","ALL","2010","19.95"
"","SMALL","ALL","2011","20.13"
"","SMALL","ALL","2012","20.29"
"","SMALL","ALL","2013","20.44"
"","SMALL","ALL","2014","20.54"
"","SMALL","ALL","2015","20.69"
"","SMALL","ALL","2016","20.84"
"","SMALL","ALL","2017","21.18"
"","SMALL","ALL","2018","21.35"
"","SMALL","ALL","2019","21.53"
"","SMALL","ALL","2020","21.85"
"","SMALL","ALL","2021","22.04"
"","SMALL","ALL","2022","22.34"
"SRB","","ALL","1975","7.9"
"SRB","","ALL","1976","8.2"
"SRB","","ALL","1977","8.5"
"SRB","","ALL","1978","8.8"
"SRB","","ALL","1979","9"
"SRB","","ALL","1980","9.3"
"SRB","","ALL","1981","9.6"
"SRB","","ALL","1982","9.9"
"SRB","","ALL","1983","10.2"
"SRB","","ALL","1984","10.5"
"SRB","","ALL","1985","10.8"
"SRB","","ALL","1986","11.1"
"SRB","","ALL","1987","11.4"
"SRB","","ALL","1988","11.7"
"SRB","","ALL","1989","12"
"SRB","","ALL","1990","12.79"
"SRB","","ALL","1991","12.88"
"SRB","","ALL","1992","12.98"
"SRB","","ALL","1993","13.09"
"SRB","","ALL","1994","13.22"
"SRB","","ALL","1995","13.36"
"SRB","","ALL","1996","13.52"
"SRB","","ALL","1997","13.7"
"SRB","","ALL","1998","13.92"
"SRB","","ALL","1999","14.16"
"SRB","","ALL","2000","14.42"
"SRB","","ALL","2001","14.7"
"SRB","","ALL","2002","14.98"
"SRB","","ALL","2003","15.27"
"SRB","","ALL","2004","15.57"
"SRB","","ALL","2005","15.88"
"SRB","","ALL","2006","16.19"
"SRB","","ALL","2007","16.52"
"SRB","","ALL","2008","16.85"
"SRB","","ALL","2009","17.19"
"SRB","","ALL","2010","17.53"
"SRB","","ALL","2011","17.87"
"SRB","","ALL","2012","18.21"
"SRB","","ALL","2013","18.57"
"SRB","","ALL","2014","18.94"
"SRB","","ALL","2015","19.33"
"SRB","","ALL","2016","19.74"
"SRB","","ALL","2017","20.17"
"SRB","","ALL","2018","20.6"
"SRB","","ALL","2019","21.05"
"SRB","","ALL","2020","21.51"
"SRB","","ALL","2021","22"
"SRB","","ALL","2022","22.51"
"SVK","","ALL","1975","7.9"
"SVK","","ALL","1976","8.2"
"SVK","","ALL","1977","8.6"
"SVK","","ALL","1978","8.9"
"SVK","","ALL","1979","9.3"
"SVK","","ALL","1980","9.6"
"SVK","","ALL","1981","10"
"SVK","","ALL","1982","10.3"
"SVK","","ALL","1983","10.6"
"SVK","","ALL","1984","11"
"SVK","","ALL","1985","11.3"
"SVK","","ALL","1986","11.6"
"SVK","","ALL","1987","11.9"
"SVK","","ALL","1988","12.2"
"SVK","","ALL","1989","12.5"
"SVK","","ALL","1990","12.83"
"SVK","","ALL","1991","12.99"
"SVK","","ALL","1992","13.16"
"SVK","","ALL","1993","13.34"
"SVK","","ALL","1994","13.54"
"SVK","","ALL","1995","13.75"
"SVK","","ALL","1996","14"
"SVK","","ALL","1997","14.27"
"SVK","","ALL","1998","14.57"
"SVK","","ALL","1999","14.9"
"SVK","","ALL","2000","15.25"
"SVK","","ALL","2001","15.63"
"SVK","","ALL","2002","16.03"
"SVK","","ALL","2003","16.43"
"SVK","","ALL","2004","16.86"
"SVK","","ALL","2005","17.3"
"SVK","","ALL","2006","17.75"
"SVK","","ALL","2007","18.23"
"SVK","","ALL","2008","18.72"
"SVK","","ALL","2009","19.22"
"SVK","","ALL","2010","19.73"
"SVK","","ALL","2011","20.25"
"SVK","","ALL","2012","20.78"
"SVK","","ALL","2013","21.31"
"SVK","","ALL","2014","21.87"
"SVK","","ALL","2015","22.44"
"SVK","","ALL","2016","23.03"
"SVK","","ALL","2017","23.63"
"SVK","","ALL","2018","24.24"
"SVK","","ALL","2019","24.86"
"SVK","","ALL","2020","25.5"
"SVK","","ALL","2021","26.15"
"SVK","","ALL","2022","26.82"
"SVN","","ALL","1975","7.8"
"SVN","","ALL","1976","8.1"
"SVN","","ALL","1977","8.5"
"SVN","","ALL","1978","8.8"
"SVN","","ALL","1979","9.2"
"SVN","","ALL","1980","9.5"
"SVN","","ALL","1981","9.9"
"SVN","","ALL","1982","10.2"
"SVN","","ALL","1983","10.6"
"SVN","","ALL","1984","10.9"
"SVN","","ALL","1985","11.2"
"SVN","","ALL","1986","11.4"
"SVN","","ALL","1987","11.7"
"SVN","","ALL","1988","12"
"SVN","","ALL","1989","12.2"
"SVN","","ALL","1990","11.57"
"SVN","","ALL","1991","11.8"
"SVN","","ALL","1992","12.02"
"SVN","","ALL","1993","12.26"
"SVN","","ALL","1994","12.5"
"SVN","","ALL","1995","12.75"
"SVN","","ALL","1996","13.01"
"SVN","","ALL","1997","13.28"
"SVN","","ALL","1998","13.56"
"SVN","","ALL","1999","13.85"
"SVN","","ALL","2000","14.13"
"SVN","","ALL","2001","14.4"
"SVN","","ALL","2002","14.65"
"SVN","","ALL","2003","14.87"
"SVN","","ALL","2004","15.06"
"SVN","","ALL","2005","15.24"
"SVN","","ALL","2006","15.4"
"SVN","","ALL","2007","15.56"
"SVN","","ALL","2008","15.71"
"SVN","","ALL","2009","15.86"
"SVN","","ALL","2010","16"
"SVN","","ALL","2011","16.13"
"SVN","","ALL","2012","16.27"
"SVN","","ALL","2013","16.42"
"SVN","","ALL","2014","16.6"
"SVN","","ALL","2015","16.82"
"SVN","","ALL","2016","17.08"
"SVN","","ALL","2017","17.38"
"SVN","","ALL","2018","17.71"
"SVN","","ALL","2019","18.09"
"SVN","","ALL","2020","18.5"
"SVN","","ALL","2021","18.95"
"SVN","","ALL","2022","19.44"
"SWE","","ALL","1975","7.9"
"SWE","","ALL","1976","8.2"
"SWE","","ALL","1977","8.4"
"SWE","","ALL","1978","8.6"
"SWE","","ALL","1979","8.8"
"SWE","","ALL","1980","9"
"SWE","","ALL","1981","9.2"
"SWE","","ALL","1982","9.4"
"SWE","","ALL","1983","9.7"
"SWE","","ALL","1984","9.9"
"SWE","","ALL","1985","10.1"
"SWE","","ALL","1986","10.3"
"SWE","","ALL","1987","10.6"
"SWE","","ALL","1988","10.8"
"SWE","","ALL","1989","11.1"
"SWE","","ALL","1990","8.72"
"SWE","","ALL","1991","9"
"SWE","","ALL","1992","9.29"
"SWE","","ALL","1993","9.6"
"SWE","","ALL","1994","9.93"
"SWE","","ALL","1995","10.28"
"SWE","","ALL","1996","10.64"
"SWE","","ALL","1997","11.02"
"SWE","","ALL","1998","11.39"
"SWE","","ALL","1999","11.77"
"SWE","","ALL","2000","12.14"
"SWE","","ALL","2001","12.5"
"SWE","","ALL","2002","12.84"
"SWE","","ALL","2003","13.16"
"SWE","","ALL","2004","13.46"
"SWE","","ALL","2005","13.73"
"SWE","","ALL","2006","13.96"
"SWE","","ALL","2007","14.16"
"SWE","","ALL","2008","14.33"
"SWE","","ALL","2009","14.45"
"SWE","","ALL","2010","14.54"
"SWE","","ALL","2011","14.6"
"SWE","","ALL","2012","14.63"
"SWE","","ALL","2013","14.67"
"SWE","","ALL","2014","14.7"
"SWE","","ALL","2015","14.74"
"SWE","","ALL","2016","14.8"
"SWE","","ALL","2017","14.86"
"SWE","","ALL","2018","14.93"
"SWE","","ALL","2019","15"
"SWE","","ALL","2020","15.08"
"SWE","","ALL","2021","15.17"
"SWE","","ALL","2022","15.27"
"TJK","","ALL","1975","4.1"
"TJK","","ALL","1976","4.2"
"TJK","","ALL","1977","4.3"
"TJK","","ALL","1978","4.4"
"TJK","","ALL","1979","4.5"
"TJK","","ALL","1980","4.7"
"TJK","","ALL","1981","4.8"
"TJK","","ALL","1982","4.9"
"TJK","","ALL","1983","5"
"TJK","","ALL","1984","5.2"
"TJK","","ALL","1985","5.3"
"TJK","","ALL","1986","5.5"
"TJK","","ALL","1987","5.6"
"TJK","","ALL","1988","5.8"
"TJK","","ALL","1989","6"
"TJK","","ALL","1990","7.48"
"TJK","","ALL","1991","7.71"
"TJK","","ALL","1992","7.96"
"TJK","","ALL","1993","8.22"
"TJK","","ALL","1994","8.5"
"TJK","","ALL","1995","8.79"
"TJK","","ALL","1996","9.1"
"TJK","","ALL","1997","9.43"
"TJK","","ALL","1998","9.78"
"TJK","","ALL","1999","10.15"
"TJK","","ALL","2000","10.55"
"TJK","","ALL","2001","10.97"
"TJK","","ALL","2002","11.42"
"TJK","","ALL","2003","11.9"
"TJK","","ALL","2004","12.4"
"TJK","","ALL","2005","12.92"
"TJK","","ALL","2006","13.46"
"TJK","","ALL","2007","14.03"
"TJK","","ALL","2008","14.62"
"TJK","","ALL","2009","15.22"
"TJK","","ALL","2010","15.84"
"TJK","","ALL","2011","16.46"
"TJK","","ALL","2012","17.11"
"TJK","","ALL","2013","17.76"
"TJK","","ALL","2014","18.42"
"TJK","","ALL","2015","19.09"
"TJK","","ALL","2016","19.76"
"TJK","","ALL","2017","20.44"
"TJK","","ALL","2018","21.1"
"TJK","","ALL","2019","21.76"
"TJK","","ALL","2020","22.43"
"TJK","","ALL","2021","23.11"
"TJK","","ALL","2022","23.79"
"TKM","","ALL","1975","5.6"
"TKM","","ALL","1976","5.8"
"TKM","","ALL","1977","5.9"
"TKM","","ALL","1978","6.1"
"TKM","","ALL","1979","6.2"
"TKM","","ALL","1980","6.4"
"TKM","","ALL","1981","6.6"
"TKM","","ALL","1982","6.7"
"TKM","","ALL","1983","6.9"
"TKM","","ALL","1984","7.1"
"TKM","","ALL","1985","7.2"
"TKM","","ALL","1986","7.4"
"TKM","","ALL","1987","7.6"
"TKM","","ALL","1988","7.8"
"TKM","","ALL","1989","8"
"TKM","","ALL","1990","8.52"
"TKM","","ALL","1991","8.78"
"TKM","","ALL","1992","9.05"
"TKM","","ALL","1993","9.33"
"TKM","","ALL","1994","9.62"
"TKM","","ALL","1995","9.93"
"TKM","","ALL","1996","10.25"
"TKM","","ALL","1997","10.6"
"TKM","","ALL","1998","10.96"
"TKM","","ALL","1999","11.34"
"TKM","","ALL","2000","11.73"
"TKM","","ALL","2001","12.14"
"TKM","","ALL","2002","12.56"
"TKM","","ALL","2003","13"
"TKM","","ALL","2004","13.45"
"TKM","","ALL","2005","13.91"
"TKM","","ALL","2006","14.38"
"TKM","","ALL","2007","14.85"
"TKM","","ALL","2008","15.33"
"TKM","","ALL","2009","15.8"
"TKM","","ALL","2010","16.27"
"TKM","","ALL","2011","16.74"
"TKM","","ALL","2012","17.2"
"TKM","","ALL","2013","17.65"
"TKM","","ALL","2014","18.09"
"TKM","","ALL","2015","18.52"
"TKM","","ALL","2016","18.95"
"TKM","","ALL","2017","19.36"
"TKM","","ALL","2018","19.77"
"TKM","","ALL","2019","20.17"
"TKM","","ALL","2020","20.57"
"TKM","","ALL","2021","20.98"
"TKM","","ALL","2022","21.4"
"TUR","","ALL","1975","8.6"
"TUR","","ALL","1976","8.9"
"TUR","","ALL","1977","9.3"
"TUR","","ALL","1978","9.6"
"TUR","","ALL","1979","10"
"TUR","","ALL","1980","10.4"
"TUR","","ALL","1981","10.8"
"TUR","","ALL","1982","11.3"
"TUR","","ALL","1983","11.8"
"TUR","","ALL","1984","12.3"
"TUR","","ALL","1985","13"
"TUR","","ALL","1986","13.6"
"TUR","","ALL","1987","14.2"
"TUR","","ALL","1988","14.9"
"TUR","","ALL","1989","15.6"
"TUR","","ALL","1990","18.33"
"TUR","","ALL","1991","18.88"
"TUR","","ALL","1992","19.43"
"TUR","","ALL","1993","19.99"
"TUR","","ALL","1994","20.55"
"TUR","","ALL","1995","21.12"
"TUR","","ALL","1996","21.7"
"TUR","","ALL","1997","22.29"
"TUR","","ALL","1998","22.88"
"TUR","","ALL","1999","23.48"
"TUR","","ALL","2000","24.07"
"TUR","","ALL","2001","24.66"
"TUR","","ALL","2002","25.24"
"TUR","","ALL","2003","25.79"
"TUR","","ALL","2004","26.31"
"TUR","","ALL","2005","26.79"
"TUR","","ALL","2006","27.24"
"TUR","","ALL","2007","27.66"
"TUR","","ALL","2008","28.07"
"TUR","","ALL","2009","28.46"
"TUR","","ALL","2010","28.85"
"TUR","","ALL","2011","29.22"
"TUR","","ALL","2012","29.6"
"TUR","","ALL","2013","29.98"
"TUR","","ALL","2014","30.37"
"TUR","","ALL","2015","30.76"
"TUR","","ALL","2016","31.17"
"TUR","","ALL","2017","31.56"
"TUR","","ALL","2018","31.92"
"TUR","","ALL","2019","32.26"
"TUR","","ALL","2020","32.6"
"TUR","","ALL","2021","32.95"
"TUR","","ALL","2022","33.3"
"UKR","","ALL","1975","12.3"
"UKR","","ALL","1976","12.6"
"UKR","","ALL","1977","12.8"
"UKR","","ALL","1978","13.1"
"UKR","","ALL","1979","13.4"
"UKR","","ALL","1980","13.7"
"UKR","","ALL","1981","14"
"UKR","","ALL","1982","14.3"
"UKR","","ALL","1983","14.6"
"UKR","","ALL","1984","14.9"
"UKR","","ALL","1985","15.2"
"UKR","","ALL","1986","15.5"
"UKR","","ALL","1987","15.8"
"UKR","","ALL","1988","16.1"
"UKR","","ALL","1989","16.3"
"UKR","","ALL","1990","16.49"
"UKR","","ALL","1991","16.57"
"UKR","","ALL","1992","16.66"
"UKR","","ALL","1993","16.78"
"UKR","","ALL","1994","16.93"
"UKR","","ALL","1995","17.11"
"UKR","","ALL","1996","17.31"
"UKR","","ALL","1997","17.55"
"UKR","","ALL","1998","17.81"
"UKR","","ALL","1999","18.09"
"UKR","","ALL","2000","18.4"
"UKR","","ALL","2001","18.72"
"UKR","","ALL","2002","19.05"
"UKR","","ALL","2003","19.38"
"UKR","","ALL","2004","19.71"
"UKR","","ALL","2005","20.03"
"UKR","","ALL","2006","20.34"
"UKR","","ALL","2007","20.63"
"UKR","","ALL","2008","20.91"
"UKR","","ALL","2009","21.16"
"UKR","","ALL","2010","21.4"
"UKR","","ALL","2011","21.61"
"UKR","","ALL","2012","21.8"
"UKR","","ALL","2013","21.99"
"UKR","","ALL","2014","22.17"
"UKR","","ALL","2015","22.35"
"UKR","","ALL","2016","22.53"
"UKR","","ALL","2017","22.7"
"UKR","","ALL","2018","22.87"
"UKR","","ALL","2019","23.05"
"UKR","","ALL","2020","23.23"
"UKR","","ALL","2021","23.43"
"UKR","","ALL","2022","23.63"
"UZB","","ALL","1975","4.4"
"UZB","","ALL","1976","4.6"
"UZB","","ALL","1977","4.8"
"UZB","","ALL","1978","5"
"UZB","","ALL","1979","5.2"
"UZB","","ALL","1980","5.4"
"UZB","","ALL","1981","5.6"
"UZB","","ALL","1982","5.8"
"UZB","","ALL","1983","6"
"UZB","","ALL","1984","6.2"
"UZB","","ALL","1985","6.4"
"UZB","","ALL","1986","6.6"
"UZB","","ALL","1987","6.8"
"UZB","","ALL","1988","7"
"UZB","","ALL","1989","7.2"
"UZB","","ALL","1990","8"
"UZB","","ALL","1991","8.28"
"UZB","","ALL","1992","8.58"
"UZB","","ALL","1993","8.89"
"UZB","","ALL","1994","9.23"
"UZB","","ALL","1995","9.6"
"UZB","","ALL","1996","10"
"UZB","","ALL","1997","10.42"
"UZB","","ALL","1998","10.88"
"UZB","","ALL","1999","11.38"
"UZB","","ALL","2000","11.92"
"UZB","","ALL","2001","12.49"
"UZB","","ALL","2002","13.1"
"UZB","","ALL","2003","13.75"
"UZB","","ALL","2004","14.44"
"UZB","","ALL","2005","15.17"
"UZB","","ALL","2006","15.93"
"UZB","","ALL","2007","16.72"
"UZB","","ALL","2008","17.55"
"UZB","","ALL","2009","18.4"
"UZB","","ALL","2010","19.27"
"UZB","","ALL","2011","20.15"
"UZB","","ALL","2012","21.05"
"UZB","","ALL","2013","21.96"
"UZB","","ALL","2014","22.87"
"UZB","","ALL","2015","23.78"
"UZB","","ALL","2016","24.69"
"UZB","","ALL","2017","25.59"
"UZB","","ALL","2018","26.48"
"UZB","","ALL","2019","27.36"
"UZB","","ALL","2020","28.24"
"UZB","","ALL","2021","29.13"
